created_at,entry_id,field1,field2,field3,field4
2023-07-26T06:08:30+0100,738,2023-07-26T06:08:30+0100,21.98514,29.477918,584.673999
2023-07-26T06:09:00+0100,739,2023-07-26T06:09:00+0100,29.045699,75.840322,640.783372
2023-07-26T06:09:30+0100,740,2023-07-26T06:09:30+0100,12.064947,82.011293,1056.1019
2023-07-26T06:10:00+0100,741,2023-07-26T06:10:00+0100,31.271947,56.318776,341.224553
2023-07-26T06:10:30+0100,742,2023-07-26T06:10:30+0100,19.152276,61.32612,321.549849
2023-07-26T06:11:00+0100,743,2023-07-26T06:11:00+0100,11.925068,96.295118,1259.322676
2023-07-26T06:11:30+0100,744,2023-07-26T06:11:30+0100,22.432112,78.620665,445.306271
2023-07-26T06:12:00+0100,745,2023-07-26T06:12:00+0100,38.540522,65.452977,965.48785
2023-07-26T06:12:30+0100,746,2023-07-26T06:12:30+0100,12.78295,39.725072,1296.651241
2023-07-26T06:13:00+0100,747,2023-07-26T06:13:00+0100,16.548628,41.947655,1245.972071
2023-07-26T06:13:30+0100,748,2023-07-26T06:13:30+0100,36.883729,12.307779,350.362917
2023-07-26T06:14:00+0100,749,2023-07-26T06:14:00+0100,39.416481,48.467196,1117.843205
2023-07-26T06:14:30+0100,750,2023-07-26T06:14:30+0100,22.151928,53.783373,1129.867483
2023-07-26T06:15:00+0100,751,2023-07-26T06:15:00+0100,13.128198,58.172244,309.685386
2023-07-26T06:15:30+0100,752,2023-07-26T06:15:30+0100,31.37263,59.426224,1380.84444
2023-07-26T06:16:00+0100,753,2023-07-26T06:16:00+0100,23.007734,94.831765,346.61324
2023-07-26T06:16:30+0100,754,2023-07-26T06:16:30+0100,29.879721,27.911418,605.056051
2023-07-26T06:17:00+0100,755,2023-07-26T06:17:00+0100,33.261525,74.217963,1282.043693
2023-07-26T06:17:30+0100,756,2023-07-26T06:17:30+0100,17.557467,95.049766,305.084416
2023-07-26T06:18:00+0100,757,2023-07-26T06:18:00+0100,12.542511,78.090241,1398.485697
2023-07-26T06:18:30+0100,758,2023-07-26T06:18:30+0100,15.440083,85.960214,1251.610207
2023-07-26T06:19:00+0100,759,2023-07-26T06:19:00+0100,37.257711,57.52623,718.349628
2023-07-26T06:19:30+0100,760,2023-07-26T06:19:30+0100,17.749383,87.782402,1256.873297
2023-07-26T06:20:00+0100,761,2023-07-26T06:20:00+0100,14.906063,76.275889,668.181054
2023-07-26T06:20:30+0100,762,2023-07-26T06:20:30+0100,30.289772,33.15687,1220.5334
2023-07-26T06:21:00+0100,763,2023-07-26T06:21:00+0100,16.508892,89.226367,635.30619
2023-07-26T06:21:30+0100,764,2023-07-26T06:21:30+0100,35.244544,15.02129,328.011848
2023-07-26T06:22:00+0100,765,2023-07-26T06:22:00+0100,16.944121,64.701814,1268.40759
2023-07-26T06:22:30+0100,766,2023-07-26T06:22:30+0100,15.886036,41.501105,319.482016
2023-07-26T06:23:00+0100,767,2023-07-26T06:23:00+0100,12.134277,65.768707,999.567094
2023-07-26T06:23:30+0100,768,2023-07-26T06:23:30+0100,34.41272,16.673658,430.223897
2023-07-26T06:24:00+0100,769,2023-07-26T06:24:00+0100,11.459547,17.349479,966.835549
2023-07-26T06:24:30+0100,770,2023-07-26T06:24:30+0100,30.408316,19.067273,1038.514437
2023-07-26T06:25:00+0100,771,2023-07-26T06:25:00+0100,25.601593,70.73092,1054.008174
2023-07-26T06:25:30+0100,772,2023-07-26T06:25:30+0100,25.661153,48.274308,949.680589
2023-07-26T06:26:00+0100,773,2023-07-26T06:26:00+0100,14.176039,71.541207,1047.865429
2023-07-26T06:26:30+0100,774,2023-07-26T06:26:30+0100,32.941113,36.11989,884.979757
2023-07-26T06:27:00+0100,775,2023-07-26T06:27:00+0100,20.099589,57.831361,1331.73511
2023-07-26T06:27:30+0100,776,2023-07-26T06:27:30+0100,29.874419,58.500766,769.709331
2023-07-26T06:28:00+0100,777,2023-07-26T06:28:00+0100,33.140205,10.437193,689.475942
2023-07-26T06:28:30+0100,778,2023-07-26T06:28:30+0100,29.079408,45.175789,1176.453918
2023-07-26T06:29:00+0100,779,2023-07-26T06:29:00+0100,39.395842,36.620461,872.086049
2023-07-26T06:29:30+0100,780,2023-07-26T06:29:30+0100,25.776818,62.265102,1208.778595
2023-07-26T06:30:00+0100,781,2023-07-26T06:30:00+0100,38.110077,99.727683,647.205494
2023-07-26T06:30:30+0100,782,2023-07-26T06:30:30+0100,27.438593,99.561679,1330.537657
2023-07-26T06:31:00+0100,783,2023-07-26T06:31:00+0100,31.418187,18.780389,1347.807722
2023-07-26T06:31:30+0100,784,2023-07-26T06:31:30+0100,20.938627,47.881688,1025.853162
2023-07-26T06:32:00+0100,785,2023-07-26T06:32:00+0100,11.742873,87.872305,1172.724216
2023-07-26T06:32:30+0100,786,2023-07-26T06:32:30+0100,26.647958,92.054382,836.884536
2023-07-26T06:33:00+0100,787,2023-07-26T06:33:00+0100,27.739443,27.077392,732.201626
2023-07-26T06:33:30+0100,788,2023-07-26T06:33:30+0100,28.78527,74.189407,1298.278144
2023-07-26T06:34:00+0100,789,2023-07-26T06:34:00+0100,33.742761,80.064098,689.533811
2023-07-26T06:34:30+0100,790,2023-07-26T06:34:30+0100,12.366929,10.522216,798.283103
2023-07-26T06:35:00+0100,791,2023-07-26T06:35:00+0100,35.441636,19.844165,1055.236128
2023-07-26T06:35:30+0100,792,2023-07-26T06:35:30+0100,15.967521,66.912787,1093.158515
2023-07-26T06:36:00+0100,793,2023-07-26T06:36:00+0100,15.807265,83.131583,546.321747
2023-07-26T06:36:30+0100,794,2023-07-26T06:36:30+0100,24.403886,17.451508,418.678589
2023-07-26T06:37:00+0100,795,2023-07-26T06:37:00+0100,38.20998,71.902103,717.932829
2023-07-26T06:37:30+0100,796,2023-07-26T06:37:30+0100,11.516654,27.929151,1220.503222
2023-07-26T06:38:00+0100,797,2023-07-26T06:38:00+0100,17.901736,95.841065,1359.549695
2023-07-26T06:38:30+0100,798,2023-07-26T06:38:30+0100,16.036023,11.552095,363.762982
2023-07-26T06:39:00+0100,799,2023-07-26T06:39:00+0100,35.553668,34.565202,1274.468485
2023-07-26T06:39:30+0100,800,2023-07-26T06:39:30+0100,39.506835,13.062163,1279.622327
2023-07-26T06:40:00+0100,801,2023-07-26T06:40:00+0100,18.634123,46.500961,965.786852
2023-07-26T06:40:30+0100,802,2023-07-26T06:40:30+0100,10.670135,62.585432,958.535791
2023-07-26T06:41:00+0100,803,2023-07-26T06:41:00+0100,17.233029,54.375095,816.545784
2023-07-26T06:41:30+0100,804,2023-07-26T06:41:30+0100,29.968111,81.10388,712.937988
2023-07-26T06:42:00+0100,805,2023-07-26T06:42:00+0100,31.567617,10.392621,518.181382
2023-07-26T06:42:30+0100,806,2023-07-26T06:42:30+0100,10.620082,26.26479,645.550746
2023-07-26T06:43:00+0100,807,2023-07-26T06:43:00+0100,15.803921,95.762809,721.144403
2023-07-26T06:43:30+0100,808,2023-07-26T06:43:30+0100,37.273512,67.088072,767.881909
2023-07-26T06:44:00+0100,809,2023-07-26T06:44:00+0100,27.98678,53.541894,1248.946501
2023-07-26T06:44:30+0100,810,2023-07-26T06:44:30+0100,36.689601,25.616263,1238.983266
2023-07-26T06:45:00+0100,811,2023-07-26T06:45:00+0100,18.243847,54.229369,992.064607
2023-07-26T06:45:30+0100,812,2023-07-26T06:45:30+0100,38.133408,39.968073,597.174695
2023-07-26T06:46:00+0100,813,2023-07-26T06:46:00+0100,22.216143,69.088317,1190.34133
2023-07-26T06:46:30+0100,814,2023-07-26T06:46:30+0100,15.319379,65.114622,1054.097315
2023-07-26T06:47:00+0100,815,2023-07-26T06:47:00+0100,39.17086,18.907546,401.790196
2023-07-26T06:47:30+0100,816,2023-07-26T06:47:30+0100,20.050436,72.998808,701.959017
2023-07-26T06:48:00+0100,817,2023-07-26T06:48:00+0100,17.089835,24.40291,612.581528
2023-07-26T06:48:30+0100,818,2023-07-26T06:48:30+0100,15.006353,37.35062,835.612024
2023-07-26T06:49:00+0100,819,2023-07-26T06:49:00+0100,31.828211,15.914639,1219.064964
2023-07-26T06:49:30+0100,820,2023-07-26T06:49:30+0100,38.291157,41.700043,1327.565778
2023-07-26T06:50:00+0100,821,2023-07-26T06:50:00+0100,39.781224,66.681339,1020.954663
2023-07-26T06:50:30+0100,822,2023-07-26T06:50:30+0100,14.027341,48.842048,757.157523
2023-07-26T06:51:00+0100,823,2023-07-26T06:51:00+0100,19.374837,40.402431,1027.280444
2023-07-26T06:51:30+0100,824,2023-07-26T06:51:30+0100,37.693724,86.024422,1179.97967
2023-07-26T06:52:00+0100,825,2023-07-26T06:52:00+0100,32.297865,25.275185,987.567029
2023-07-26T06:52:30+0100,826,2023-07-26T06:52:30+0100,28.781833,91.162164,1099.568049
2023-07-26T06:53:00+0100,827,2023-07-26T06:53:00+0100,30.313654,23.071032,1324.590896
2023-07-26T06:53:30+0100,828,2023-07-26T06:53:30+0100,10.476287,38.95107,801.780057
2023-07-26T06:54:00+0100,829,2023-07-26T06:54:00+0100,34.613407,71.628585,1388.606591
2023-07-26T06:54:30+0100,830,2023-07-26T06:54:30+0100,33.570549,15.83975,354.718945
2023-07-26T06:55:00+0100,831,2023-07-26T06:55:00+0100,35.221384,65.45323,855.871864
2023-07-26T06:55:30+0100,832,2023-07-26T06:55:30+0100,22.556734,33.982322,440.872034
2023-07-26T06:56:00+0100,833,2023-07-26T06:56:00+0100,38.269662,57.313558,1271.229006
2023-07-26T06:56:30+0100,834,2023-07-26T06:56:30+0100,10.998561,29.379167,1353.873329
2023-07-26T06:57:00+0100,835,2023-07-26T06:57:00+0100,20.894248,30.236333,473.206972
2023-07-26T06:57:30+0100,836,2023-07-26T06:57:30+0100,31.656039,20.037465,408.918099
2023-07-26T06:58:00+0100,837,2023-07-26T06:58:00+0100,32.395916,54.916856,676.562913
2023-07-26T06:58:30+0100,838,2023-07-26T06:58:30+0100,19.21597,18.484682,1244.91636
2023-07-26T06:59:00+0100,839,2023-07-26T06:59:00+0100,28.328016,64.229102,828.913123
2023-07-26T06:59:30+0100,840,2023-07-26T06:59:30+0100,14.083328,39.344473,1052.108157
2023-07-26T07:00:00+0100,841,2023-07-26T07:00:00+0100,36.579383,10.346475,1233.159496
2023-07-26T07:00:30+0100,842,2023-07-26T07:00:30+0100,23.280889,47.602079,493.272604
2023-07-26T07:01:00+0100,843,2023-07-26T07:01:00+0100,39.5638,82.688162,1329.510167
2023-07-26T07:01:30+0100,844,2023-07-26T07:01:30+0100,35.835039,10.043187,699.614772
2023-07-26T07:02:00+0100,845,2023-07-26T07:02:00+0100,23.998087,40.89065,866.066416
2023-07-26T07:02:30+0100,846,2023-07-26T07:02:30+0100,13.223992,85.874879,576.90217
2023-07-26T07:03:00+0100,847,2023-07-26T07:03:00+0100,35.624667,59.664048,365.856551
2023-07-26T07:03:30+0100,848,2023-07-26T07:03:30+0100,35.39677,63.337648,899.476415
2023-07-26T07:04:00+0100,849,2023-07-26T07:04:00+0100,11.231683,49.333825,859.067318
2023-07-26T07:04:30+0100,850,2023-07-26T07:04:30+0100,29.085508,90.417984,1195.796883
2023-07-26T07:05:00+0100,851,2023-07-26T07:05:00+0100,13.577339,19.781784,1174.955869
2023-07-26T07:05:30+0100,852,2023-07-26T07:05:30+0100,33.03561,28.401944,586.828386
2023-07-26T07:06:00+0100,853,2023-07-26T07:06:00+0100,15.750042,47.060522,499.858839
2023-07-26T07:06:30+0100,854,2023-07-26T07:06:30+0100,21.67865,25.031001,487.054456
2023-07-26T07:07:00+0100,855,2023-07-26T07:07:00+0100,29.578213,64.947068,1292.06644
2023-07-26T07:07:30+0100,856,2023-07-26T07:07:30+0100,11.461779,59.303601,537.388122
2023-07-26T07:08:00+0100,857,2023-07-26T07:08:00+0100,36.323919,58.262197,1294.156589
2023-07-26T07:08:30+0100,858,2023-07-26T07:08:30+0100,37.037896,45.507718,883.987189
2023-07-26T07:09:00+0100,859,2023-07-26T07:09:00+0100,29.855333,30.502899,677.815053
2023-07-26T07:09:30+0100,860,2023-07-26T07:09:30+0100,13.574359,14.615315,963.193569
2023-07-26T07:10:00+0100,861,2023-07-26T07:10:00+0100,27.507086,43.547913,1023.366113
2023-07-26T07:10:30+0100,862,2023-07-26T07:10:30+0100,24.183657,47.035646,1372.593131
2023-07-26T07:11:00+0100,863,2023-07-26T07:11:00+0100,25.629748,90.157237,1103.003005
2023-07-26T07:11:30+0100,864,2023-07-26T07:11:30+0100,18.717886,41.900276,543.11617
2023-07-26T07:12:00+0100,865,2023-07-26T07:12:00+0100,20.613661,80.089202,816.202201
2023-07-26T07:12:30+0100,866,2023-07-26T07:12:30+0100,16.766336,66.29929,1345.970136
2023-07-26T07:13:00+0100,867,2023-07-26T07:13:00+0100,18.246181,97.020279,451.845111
2023-07-26T07:13:30+0100,868,2023-07-26T07:13:30+0100,32.087449,93.081166,928.180879
2023-07-26T07:14:00+0100,869,2023-07-26T07:14:00+0100,25.027307,43.312977,542.824333
2023-07-26T07:14:30+0100,870,2023-07-26T07:14:30+0100,15.458459,31.040819,908.796887
2023-07-26T07:15:00+0100,871,2023-07-26T07:15:00+0100,34.12641,62.682288,516.345701
2023-07-26T07:15:30+0100,872,2023-07-26T07:15:30+0100,24.22988,73.555224,1227.10877
2023-07-26T07:16:00+0100,873,2023-07-26T07:16:00+0100,36.064421,51.991903,904.587571
2023-07-26T07:16:30+0100,874,2023-07-26T07:16:30+0100,19.766567,15.088742,839.578578
2023-07-26T07:17:00+0100,875,2023-07-26T07:17:00+0100,39.384149,36.552492,642.634764
2023-07-26T07:17:30+0100,876,2023-07-26T07:17:30+0100,18.597792,65.600473,408.140062
2023-07-26T07:18:00+0100,877,2023-07-26T07:18:00+0100,16.111389,34.71592,1297.631652
2023-07-26T07:18:30+0100,878,2023-07-26T07:18:30+0100,18.18359,90.537952,576.835639
2023-07-26T07:19:00+0100,879,2023-07-26T07:19:00+0100,18.713126,11.559917,1213.282368
2023-07-26T07:19:30+0100,880,2023-07-26T07:19:30+0100,25.525724,11.000767,1006.128464
2023-07-26T07:20:00+0100,881,2023-07-26T07:20:00+0100,28.427734,93.423441,493.835816
2023-07-26T07:20:30+0100,882,2023-07-26T07:20:30+0100,15.112781,77.299369,486.597812
2023-07-26T07:21:00+0100,883,2023-07-26T07:21:00+0100,12.039106,68.860757,788.375376
2023-07-26T07:21:30+0100,884,2023-07-26T07:21:30+0100,39.218281,57.420433,1187.950697
2023-07-26T07:22:00+0100,885,2023-07-26T07:22:00+0100,37.091986,33.655988,1055.5792
2023-07-26T07:22:30+0100,886,2023-07-26T07:22:30+0100,26.660421,63.711566,345.521267
2023-07-26T07:23:00+0100,887,2023-07-26T07:23:00+0100,39.151334,33.246463,719.188722
2023-07-26T07:23:30+0100,888,2023-07-26T07:23:30+0100,28.508573,81.812032,683.467143
2023-07-26T07:24:00+0100,889,2023-07-26T07:24:00+0100,38.090511,48.656097,642.476694
2023-07-26T07:24:30+0100,890,2023-07-26T07:24:30+0100,22.242703,12.124012,767.745973
2023-07-26T07:25:00+0100,891,2023-07-26T07:25:00+0100,11.243518,20.602389,774.250623
2023-07-26T07:25:30+0100,892,2023-07-26T07:25:30+0100,24.34324,35.616553,1127.601128
2023-07-26T07:26:00+0100,893,2023-07-26T07:26:00+0100,29.821092,41.560763,780.684955
2023-07-26T07:26:30+0100,894,2023-07-26T07:26:30+0100,30.675381,27.996103,1109.009522
2023-07-26T07:27:00+0100,895,2023-07-26T07:27:00+0100,23.095736,44.546272,1270.285574
2023-07-26T07:27:30+0100,896,2023-07-26T07:27:30+0100,35.769253,34.787727,488.804797
2023-07-26T07:28:00+0100,897,2023-07-26T07:28:00+0100,12.752827,30.733616,322.522183
2023-07-26T07:28:30+0100,898,2023-07-26T07:28:30+0100,16.320775,40.948105,1337.567754
2023-07-26T07:29:00+0100,899,2023-07-26T07:29:00+0100,36.035741,84.888911,1295.61956
2023-07-26T07:29:30+0100,900,2023-07-26T07:29:30+0100,11.929956,82.464219,895.489076
2023-07-26T07:30:00+0100,901,2023-07-26T07:30:00+0100,33.098961,28.548585,604.688545
2023-07-26T07:30:30+0100,902,2023-07-26T07:30:30+0100,23.51197,76.397178,596.905535
2023-07-26T07:31:00+0100,903,2023-07-26T07:31:00+0100,33.623897,91.178342,752.194746
2023-07-26T07:31:30+0100,904,2023-07-26T07:31:30+0100,17.037621,61.719651,514.695158
2023-07-26T07:32:00+0100,905,2023-07-26T07:32:00+0100,22.99278,84.67309,1128.130729
2023-07-26T07:32:30+0100,906,2023-07-26T07:32:30+0100,19.580094,97.787462,913.50481
2023-07-26T07:33:00+0100,907,2023-07-26T07:33:00+0100,12.584817,22.649955,708.589661
2023-07-26T07:33:30+0100,908,2023-07-26T07:33:30+0100,38.059895,66.327824,626.768744
2023-07-26T07:34:00+0100,909,2023-07-26T07:34:00+0100,12.336406,44.884507,885.134524
2023-07-26T07:34:30+0100,910,2023-07-26T07:34:30+0100,23.501637,46.749025,864.170804
2023-07-26T07:35:00+0100,911,2023-07-26T07:35:00+0100,14.195918,46.26878,833.516002
2023-07-26T07:35:30+0100,912,2023-07-26T07:35:30+0100,12.009473,71.971029,1371.648355
2023-07-26T07:36:00+0100,913,2023-07-26T07:36:00+0100,26.254957,67.208022,1216.193359
2023-07-26T07:36:30+0100,914,2023-07-26T07:36:30+0100,26.843515,87.468592,380.810514
2023-07-26T07:37:00+0100,915,2023-07-26T07:37:00+0100,11.08421,88.072684,799.093675
2023-07-26T07:37:30+0100,916,2023-07-26T07:37:30+0100,11.900038,73.505229,766.69161
2023-07-26T07:38:00+0100,917,2023-07-26T07:38:00+0100,32.619328,20.593,841.810096
2023-07-26T07:38:30+0100,918,2023-07-26T07:38:30+0100,17.705428,85.923454,459.659268
2023-07-26T07:39:00+0100,919,2023-07-26T07:39:00+0100,23.944798,76.005481,950.510195
2023-07-26T07:39:30+0100,920,2023-07-26T07:39:30+0100,26.210227,95.534482,446.344819
2023-07-26T07:40:00+0100,921,2023-07-26T07:40:00+0100,35.947064,82.886048,790.859587
2023-07-26T07:40:30+0100,922,2023-07-26T07:40:30+0100,31.367262,57.784671,892.348681
2023-07-26T07:41:00+0100,923,2023-07-26T07:41:00+0100,27.491714,37.778137,576.176179
2023-07-26T07:41:30+0100,924,2023-07-26T07:41:30+0100,20.853951,38.290138,709.619745
2023-07-26T07:42:00+0100,925,2023-07-26T07:42:00+0100,28.629307,13.305089,565.498205
2023-07-26T07:42:30+0100,926,2023-07-26T07:42:30+0100,21.148244,56.381378,1191.823089
2023-07-26T07:43:00+0100,927,2023-07-26T07:43:00+0100,11.075067,97.793407,1014.171037
2023-07-26T07:43:30+0100,928,2023-07-26T07:43:30+0100,24.759188,13.572578,1227.66267
2023-07-26T07:44:00+0100,929,2023-07-26T07:44:00+0100,20.232923,90.789506,539.762172
2023-07-26T07:44:30+0100,930,2023-07-26T07:44:30+0100,23.737045,26.617992,664.369746
2023-07-26T07:45:00+0100,931,2023-07-26T07:45:00+0100,34.413263,97.163567,1151.036477
2023-07-26T07:45:30+0100,932,2023-07-26T07:45:30+0100,15.021056,25.142727,1191.650585
2023-07-26T07:46:00+0100,933,2023-07-26T07:46:00+0100,20.887165,41.128044,994.174343
2023-07-26T07:46:30+0100,934,2023-07-26T07:46:30+0100,33.062767,66.678343,479.908403
2023-07-26T07:47:00+0100,935,2023-07-26T07:47:00+0100,32.884636,41.979762,749.974054
2023-07-26T07:47:30+0100,936,2023-07-26T07:47:30+0100,31.270903,45.175332,609.400416
2023-07-26T07:48:00+0100,937,2023-07-26T07:48:00+0100,20.547298,33.293327,1064.053645
2023-07-26T07:48:30+0100,938,2023-07-26T07:48:30+0100,37.531734,92.691991,615.783104
2023-07-26T07:49:00+0100,939,2023-07-26T07:49:00+0100,35.141349,50.168135,472.061156
2023-07-26T07:49:30+0100,940,2023-07-26T07:49:30+0100,39.306606,86.046633,412.779772
2023-07-26T07:50:00+0100,941,2023-07-26T07:50:00+0100,18.136276,13.248408,550.445521
2023-07-26T07:50:30+0100,942,2023-07-26T07:50:30+0100,11.60178,41.798642,1062.553469
2023-07-26T07:51:00+0100,943,2023-07-26T07:51:00+0100,27.134158,84.833295,548.581251
2023-07-26T07:51:30+0100,944,2023-07-26T07:51:30+0100,31.894794,17.088825,536.034748
2023-07-26T07:52:00+0100,945,2023-07-26T07:52:00+0100,11.175472,55.805569,511.617004
2023-07-26T07:52:30+0100,946,2023-07-26T07:52:30+0100,26.117196,41.652575,542.2192
2023-07-26T07:53:00+0100,947,2023-07-26T07:53:00+0100,31.584816,67.203775,851.35437
2023-07-26T07:53:30+0100,948,2023-07-26T07:53:30+0100,34.509147,58.562979,1373.677923
2023-07-26T07:54:00+0100,949,2023-07-26T07:54:00+0100,36.166336,50.171233,330.358496
2023-07-26T07:54:30+0100,950,2023-07-26T07:54:30+0100,21.191381,17.177029,1302.220151
2023-07-26T07:55:00+0100,951,2023-07-26T07:55:00+0100,33.564341,13.24816,754.619663
2023-07-26T07:55:30+0100,952,2023-07-26T07:55:30+0100,11.836609,43.164449,1029.442129
2023-07-26T07:56:00+0100,953,2023-07-26T07:56:00+0100,15.165122,93.776239,508.895648
2023-07-26T07:56:30+0100,954,2023-07-26T07:56:30+0100,32.731364,56.830277,894.085026
2023-07-26T07:57:00+0100,955,2023-07-26T07:57:00+0100,31.664442,48.874916,340.245602
2023-07-26T07:57:30+0100,956,2023-07-26T07:57:30+0100,24.609297,95.910585,561.610411
2023-07-26T07:58:00+0100,957,2023-07-26T07:58:00+0100,19.947779,86.655253,1052.380086
2023-07-26T07:58:30+0100,958,2023-07-26T07:58:30+0100,21.255628,12.768303,1084.383824
2023-07-26T07:59:00+0100,959,2023-07-26T07:59:00+0100,32.27599,29.572158,768.031498
2023-07-26T07:59:30+0100,960,2023-07-26T07:59:30+0100,36.868026,95.576316,1211.389809
2023-07-26T08:00:00+0100,961,2023-07-26T08:00:00+0100,16.528493,79.700365,403.555872
2023-07-26T08:00:30+0100,962,2023-07-26T08:00:30+0100,37.271599,41.19179,951.996092
2023-07-26T08:01:00+0100,963,2023-07-26T08:01:00+0100,14.236743,62.108088,660.481453
2023-07-26T08:01:30+0100,964,2023-07-26T08:01:30+0100,29.66032,81.258821,1146.126598
2023-07-26T08:02:00+0100,965,2023-07-26T08:02:00+0100,27.420085,38.551536,963.958015
2023-07-26T08:02:30+0100,966,2023-07-26T08:02:30+0100,29.634708,92.161663,1210.826502
2023-07-26T08:03:00+0100,967,2023-07-26T08:03:00+0100,36.624282,78.987149,729.057755
2023-07-26T08:03:30+0100,968,2023-07-26T08:03:30+0100,36.358835,11.405743,807.831774
2023-07-26T08:04:00+0100,969,2023-07-26T08:04:00+0100,31.01266,35.070307,633.068493
2023-07-26T08:04:30+0100,970,2023-07-26T08:04:30+0100,23.489983,27.339898,1120.548175
2023-07-26T08:05:00+0100,971,2023-07-26T08:05:00+0100,30.663468,70.54412,749.644816
2023-07-26T08:05:30+0100,972,2023-07-26T08:05:30+0100,23.125831,23.670807,800.255914
2023-07-26T08:06:00+0100,973,2023-07-26T08:06:00+0100,18.411936,71.30311,805.398454
2023-07-26T08:06:30+0100,974,2023-07-26T08:06:30+0100,21.480113,78.809137,1079.100847
2023-07-26T08:07:00+0100,975,2023-07-26T08:07:00+0100,27.39061,34.098015,918.40153
2023-07-26T08:07:30+0100,976,2023-07-26T08:07:30+0100,12.31895,99.997264,1116.454666
2023-07-26T08:08:00+0100,977,2023-07-26T08:08:00+0100,14.812631,94.268943,1286.562758
2023-07-26T08:08:30+0100,978,2023-07-26T08:08:30+0100,37.224948,61.214012,1161.496987
2023-07-26T08:09:00+0100,979,2023-07-26T08:09:00+0100,32.442316,13.21828,462.18123
2023-07-26T08:09:30+0100,980,2023-07-26T08:09:30+0100,27.288926,19.019109,781.729251
2023-07-26T08:10:00+0100,981,2023-07-26T08:10:00+0100,27.25241,69.754318,689.935164
2023-07-26T08:10:30+0100,982,2023-07-26T08:10:30+0100,21.082781,73.656315,321.659716
2023-07-26T08:11:00+0100,983,2023-07-26T08:11:00+0100,22.760215,76.33281,796.586925
2023-07-26T08:11:30+0100,984,2023-07-26T08:11:30+0100,20.932562,73.552009,853.913412
2023-07-26T08:12:00+0100,985,2023-07-26T08:12:00+0100,27.195955,37.869428,594.489632
2023-07-26T08:12:30+0100,986,2023-07-26T08:12:30+0100,32.668087,26.964663,722.991336
2023-07-26T08:13:00+0100,987,2023-07-26T08:13:00+0100,11.619493,36.689992,946.306323
2023-07-26T08:13:30+0100,988,2023-07-26T08:13:30+0100,21.867456,50.98894,1027.442621
2023-07-26T08:14:00+0100,989,2023-07-26T08:14:00+0100,33.090019,57.19115,727.23043
2023-07-26T08:14:30+0100,990,2023-07-26T08:14:30+0100,36.682638,60.969053,661.051622
2023-07-26T08:15:00+0100,991,2023-07-26T08:15:00+0100,32.144168,69.118107,641.795095
2023-07-26T08:15:30+0100,992,2023-07-26T08:15:30+0100,26.671392,84.247816,1333.947051
2023-07-26T08:16:00+0100,993,2023-07-26T08:16:00+0100,10.657413,89.597585,1044.201367
2023-07-26T08:16:30+0100,994,2023-07-26T08:16:30+0100,39.60302,24.638361,1100.361707
2023-07-26T08:17:00+0100,995,2023-07-26T08:17:00+0100,33.908034,35.460071,799.38864
2023-07-26T08:17:30+0100,996,2023-07-26T08:17:30+0100,36.980604,36.41185,1144.69731
2023-07-26T08:18:00+0100,997,2023-07-26T08:18:00+0100,31.226894,31.678632,601.679049
2023-07-26T08:18:30+0100,998,2023-07-26T08:18:30+0100,18.46479,44.666345,571.148891
2023-07-26T08:19:00+0100,999,2023-07-26T08:19:00+0100,25.982621,64.554373,1383.482614
2023-07-26T08:19:30+0100,1000,2023-07-26T08:19:30+0100,34.253333,78.534324,1381.218315
2023-07-26T08:20:00+0100,1001,2023-07-26T08:20:00+0100,33.433584,85.032541,507.481293
2023-07-26T08:20:30+0100,1002,2023-07-26T08:20:30+0100,38.920571,32.887853,796.53489
2023-07-26T08:21:00+0100,1003,2023-07-26T08:21:00+0100,12.891075,32.916118,800.69458
2023-07-26T08:21:30+0100,1004,2023-07-26T08:21:30+0100,33.13248,43.850893,992.802067
2023-07-26T08:22:00+0100,1005,2023-07-26T08:22:00+0100,36.994621,51.214218,1151.95305
2023-07-26T08:22:30+0100,1006,2023-07-26T08:22:30+0100,37.050124,86.281359,897.823449
2023-07-26T08:23:00+0100,1007,2023-07-26T08:23:00+0100,33.047342,51.777641,776.446139
2023-07-26T08:23:30+0100,1008,2023-07-26T08:23:30+0100,37.073331,65.002611,793.350769
2023-07-26T08:24:00+0100,1009,2023-07-26T08:24:00+0100,16.617897,20.542869,826.726861
2023-07-26T08:24:30+0100,1010,2023-07-26T08:24:30+0100,20.870601,59.697894,895.339303
2023-07-26T08:25:00+0100,1011,2023-07-26T08:25:00+0100,35.595246,45.89511,509.29405
2023-07-26T08:25:30+0100,1012,2023-07-26T08:25:30+0100,34.936034,24.188585,535.482733
2023-07-26T08:26:00+0100,1013,2023-07-26T08:26:00+0100,30.312888,30.459232,1219.524622
2023-07-26T08:26:30+0100,1014,2023-07-26T08:26:30+0100,20.208905,41.197405,1141.569595
2023-07-26T08:27:00+0100,1015,2023-07-26T08:27:00+0100,23.485343,62.650115,951.802001
2023-07-26T08:27:30+0100,1016,2023-07-26T08:27:30+0100,20.18735,89.045212,1113.144696
2023-07-26T08:28:00+0100,1017,2023-07-26T08:28:00+0100,26.70611,72.164546,520.768491
2023-07-26T08:28:30+0100,1018,2023-07-26T08:28:30+0100,27.71966,15.691762,498.359294
2023-07-26T08:29:00+0100,1019,2023-07-26T08:29:00+0100,38.761574,38.779588,560.146114
